gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3053707198	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-3-16_T6_PM_4142	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21687	107.02269	707.1						2018-03-16	16	3	2018	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707197	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2010_2010-2-19_T1_253	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.08541	106.9552	707.1						2010-02-19	19	2	2010	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Houen Seang Lay			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707196	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2010_2010-2-19_T1_254	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.09053	106.9505	707.1						2010-02-19	19	2	2010	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Houen Seang Lay			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707195	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-4-25_T22_1303	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.39535	106.64834	707.1						2011-04-25	25	4	2011	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707194	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-1-30_T3_AM_3993	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.15004	107.02181	707.1						2018-01-30	30	1	2018	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707193	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-3-16_T6_PM_4141	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.2132	107.01326	707.1						2018-03-16	16	3	2018	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707192	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-4-25_T22_1302	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.39573	106.64675	707.1						2011-04-25	25	4	2011	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707191	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-1-30_T3_AM_3996	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	6	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.15465	107.01711	707.1						2018-01-30	30	1	2018	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707190	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-1-30_T3_AM_3997	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	8	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.1462	107.01375	707.1						2018-01-30	30	1	2018	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707189	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2010_2010-2-19_T1_256	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	Macaca fascicularis		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.08578	106.95889	707.1						2010-02-19	19	2	2010	2436603	2436603	HUMAN_OBSERVATION							CC_BY_4_0		Houen Seang Lay			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707188	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2010_2010-2-19_T1_255	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.09408	106.95012	707.1						2010-02-19	19	2	2010	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Houen Seang Lay			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707187	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-4-25_T22_1304	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.40419	106.64828	707.1						2011-04-25	25	4	2011	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707186	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-3-27_T26_PM_1943	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.4023	106.89159	707.1						2013-03-27	27	3	2013	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707185	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-4-25_T22_1305	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33368	106.64765	707.1						2011-04-25	25	4	2011	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.966Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707184	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-8_T8_PM_3362	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27903	106.89178	707.1						2016-01-08	8	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707183	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2015-12-9_T11_AM_3290	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca arctoides		SPECIES	Macaca arctoides (I.Geoffroy Saint-Hilaire, 1831)	Macaca arctoides		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.26885	107.08486	707.1						2015-12-09	9	12	2015	2436605	2436605	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707182	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2015-12-9_T11_AM_3289	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27015	107.08545	707.1						2015-12-09	9	12	2015	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707181	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2015-12-9_T11_AM_3288	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27837	107.07651	707.1						2015-12-09	9	12	2015	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707180	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-8_T8_PM_3365	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27907	106.95494	707.1						2016-01-08	8	1	2016	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707179	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2015-12-9_T11_AM_3291	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca arctoides		SPECIES	Macaca arctoides (I.Geoffroy Saint-Hilaire, 1831)	Macaca arctoides		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27735	107.14506	707.1						2015-12-09	9	12	2015	2436605	2436605	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707178	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-5-29_T23_PM_3796	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	Muntiacus muntjak		SPECIES	Muntiacus vaginalis (Boddaert, 1785)	Muntiacus vaginalis		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.40386	106.70627	707.1						2016-05-29	29	5	2016	5787082	2440943	HUMAN_OBSERVATION							CC_BY_4_0		Orn Samart			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707177	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-8_T8_PM_3364	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27772	106.88849	707.1						2016-01-08	8	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707176	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-2-20_T14_AM_4091	Animalia	Chordata	Aves	Galliformes	Phasianidae	Pavo	Pavo muticus		SPECIES	Pavo muticus Linnaeus, 1766	Pavo muticus		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.40026	106.57561	707.1						2018-02-20	20	2	2018	2473599	2473599	HUMAN_OBSERVATION							CC_BY_4_0		Sorn Chanthoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707175	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2015-12-9_T11_AM_3285	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27756	107.08437	707.1						2015-12-09	9	12	2015	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Phok Sopanha			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707174	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-2-28_T12_AM_4682	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	8	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.39249	106.95504	707.1						2020-02-28	28	2	2020	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707173	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-3-5_T17_1068	Animalia	Chordata	Aves	Galliformes	Phasianidae	Pavo	Pavo muticus		SPECIES	Pavo muticus Linnaeus, 1766	Pavo muticus		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33404	106.96097	707.1						2011-03-05	5	3	2011	2473599	2473599	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707172	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2020_2020-2-28_T12_AM_4680	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.2765	107.13922	707.1						2020-02-28	28	2	2020	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Khny Sokry			2025-10-08T02:31:46.965Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707171	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-22_T6_PM_2974	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	6	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.20823	107.01484	707.1						2014-04-22	22	4	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707170	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-1-20_T7_759	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca arctoides		SPECIES	Macaca arctoides (I.Geoffroy Saint-Hilaire, 1831)	Macaca arctoides		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21721	107.01335	707.1						2011-01-20	20	1	2011	2436605	2436605	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707169	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-3-5_T17_1069	Animalia	Chordata	Aves	Galliformes	Phasianidae	Pavo	Pavo muticus		SPECIES	Pavo muticus Linnaeus, 1766	Pavo muticus		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33202	107.0863	707.1						2011-03-05	5	3	2011	2473599	2473599	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707168	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2018_2018-1-22_T11_PM_3950	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.26863	107.14072	707.1						2018-01-22	22	1	2018	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707167	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-1-20_T7_756	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21041	107.08459	707.1						2011-01-20	20	1	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707166	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-1-20_T7_755	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21654	107.07692	707.1						2011-01-20	20	1	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707165	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-22_T6_PM_2973	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21515	107.02312	707.1						2014-04-22	22	4	2014	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707164	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2014_2014-4-22_T6_PM_2978	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca leonina		SPECIES	Macaca leonina (Blyth, 1863)	Macaca leonina		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27758	107.07931	707.1						2014-04-22	22	4	2014	4267148	4267148	HUMAN_OBSERVATION							CC_BY_4_0		Vorn Vuth			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707163	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-1-20_T7_758	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21599	107.07836	707.1						2011-01-20	20	1	2011	7705930	7705930	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707162	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-1-20_T7_757	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	5	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21226	107.08441	707.1						2011-01-20	20	1	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707161	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-10_T10_PM_3439	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.2742	107.02336	707.1						2016-01-10	10	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707160	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-2-25_T5_975	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.20988	106.95954	707.1						2011-02-25	25	2	2011	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707159	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2013_2013-5-10_T10_PM_2160	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.33881	107.07735	707.1						2013-05-10	10	5	2013	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Toeu Bann			2025-10-08T02:31:46.964Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707158	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2011_2011-2-25_T5_976	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Trachypithecus	Trachypithecus germaini		SPECIES	Trachypithecus germaini (A.Milne-Edwards, 1877)	Trachypithecus germaini		KH	Keo Seima Wildlife Sanctuary		PRESENT	1	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.21729	106.95912	707.1						2011-02-25	25	2	2011	4267065	4267065	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.963Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707157	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-10_T10_PM_3432	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	2	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.26929	107.02351	707.1						2016-01-10	10	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.963Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707156	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-10_T10_PM_3438	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	4	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.27457	107.01431	707.1						2016-01-10	10	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.963Z		CONTINENT_DERIVED_FROM_COORDINATES
3053707155	bcaaf133-5433-46ab-b2e3-a1a9f4ce84d1	2016_2016-1-10_T10_PM_3434	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Pygathrix	Pygathrix nigripes		SPECIES	Pygathrix nigripes (A.Milne-Edwards, 1871)	Pygathrix nigripes		KH	Keo Seima Wildlife Sanctuary		PRESENT	3	63f24eac-c76b-4425-9925-e1fbebec6ab2	12.26988	107.02294	707.1						2016-01-10	10	1	2016	4267166	4267166	HUMAN_OBSERVATION							CC_BY_4_0		Sot Vandoeun			2025-10-08T02:31:46.963Z		CONTINENT_DERIVED_FROM_COORDINATES
